trip_id,arrival_time,departure_time,stop_id,stop_sequence
110043-618eb622,12:35:00,12:36:00,S01022,3
110043-618eb622,12:39:00,12:40:00,S01032,4
110043-618eb622,12:45:00,12:46:00,S01630,5
110043-618eb622,12:59:00,13:00:00,S01059,6
110043-618eb622,13:04:00,13:05:00,S01062,7
110043-618eb622,13:14:00,13:15:00,S01061,8
110043-618eb622,13:20:00,13:20:00,S01060,9
110043-b5426696,12:26:00,12:26:00,S01820,1
110043-b5426696,12:31:00,12:32:00,S01632,2
110043-b5426696,12:35:00,12:36:00,S01022,3
110043-b5426696,12:39:00,12:40:00,S01032,4
110043-b5426696,12:45:00,12:46:00,S01630,5
110043-b5426696,12:59:00,13:00:00,S01059,6
110043-b5426696,13:04:00,13:05:00,S01062,7
110043-b5426696,13:14:00,13:15:00,S01061,8
110043-b5426696,13:20:00,13:21:00,S01060,9
110043-b5426696,13:27:00,13:27:00,S00034,10
110045-b2fa10da,12:56:00,12:56:00,S01820,1
110045-b2fa10da,13:01:00,13:02:00,S01632,2
110045-b2fa10da,13:05:00,13:06:00,S01022,3
110045-b2fa10da,13:09:00,13:10:00,S01032,4
110045-b2fa10da,13:15:00,13:16:00,S01630,5
110045-b2fa10da,13:29:00,13:30:00,S01059,6
110045-b2fa10da,13:34:00,13:35:00,S01062,7
110045-b2fa10da,13:44:00,13:45:00,S01061,8
110045-b2fa10da,13:50:00,13:51:00,S01060,9
110045-b2fa10da,13:57:00,13:58:00,S00034,10
110045-b2fa10da,14:02:00,14:03:00,S00036,11
110045-b2fa10da,14:08:00,14:09:00,S00037,12
110045-b2fa10da,14:13:00,14:14:00,S00038,13
110045-b2fa10da,14:18:00,14:19:00,S00039,14
110045-b2fa10da,14:24:00,14:25:00,S00041,15
110045-b2fa10da,14:32:00,14:33:00,S00042,16
110045-b2fa10da,14:41:00,14:41:00,S00470,17
110046-d6860b2d,12:39:00,12:39:00,S01060,1
110046-d6860b2d,12:44:00,12:45:00,S01061,2
110046-d6860b2d,12:53:00,12:54:00,S01062,3
110046-d6860b2d,12:59:00,13:00:00,S01059,4
110046-d6860b2d,13:13:00,13:14:00,S01630,5
110046-d6860b2d,13:18:00,13:19:00,S01032,6
110046-d6860b2d,13:22:00,13:23:00,S01022,7
110046-d6860b2d,13:26:00,13:27:00,S01632,8
110046-d6860b2d,13:34:00,13:34:00,S01820,9
110046-adda8d62,12:33:00,12:33:00,S00034,1
110046-adda8d62,12:38:00,12:39:00,S01060,2
110046-adda8d62,12:44:00,12:45:00,S01061,3
